Estuary,Station,Date,Transect,Habitat,Method,Quadrat,ScientificName,CommonName,Status,EstimatedCover,TallestPlantHeight,Tide,VegetatedCover,NonVegetatedCover
Malibu Lagoon,3,2021-04-05T00:00:00Z,2,Mid marsh,within_elevation,1,Distichlis spicata,salt grass,native,30,20,ebb,70,30
Malibu Lagoon,3,2021-04-05T00:00:00Z,2,Mid marsh,within_elevation,1,Frankenia salina,alkali heath,native,10,8,ebb,70,30
Malibu Lagoon,3,2021-04-05T00:00:00Z,2,Mid marsh,within_elevation,2,Distichlis littoralis,shore grass,native,10,10,ebb,100,0
Malibu Lagoon,3,2021-04-05T00:00:00Z,2,Mid marsh,within_elevation,2,Distichlis spicata,salt grass,native,75,30,ebb,100,0
Malibu Lagoon,3,2021-04-05T00:00:00Z,2,Mid marsh,within_elevation,2,Frankenia salina,alkali heath,native,10,8,ebb,100,0
Malibu Lagoon,3,2021-04-05T00:00:00Z,2,Mid marsh,within_elevation,2,Jaumea carnosa,fleshy jaumea,native,40,15,ebb,100,0
Malibu Lagoon,3,2021-04-05T00:00:00Z,2,Mid marsh,within_elevation,2,Salicornia pacifica,Pickleweed,native,25,55,ebb,100,0
Malibu Lagoon,3,2021-04-05T00:00:00Z,2,Mid marsh,within_elevation,3,Acmispon glaber,deerweed,native,40,55,ebb,80,20
Malibu Lagoon,3,2021-04-05T00:00:00Z,2,Mid marsh,within_elevation,3,Arthrocnemum subterminale,Parish's glasswort,native,20,15,ebb,80,20
Malibu Lagoon,3,2021-04-05T00:00:00Z,2,Mid marsh,within_elevation,3,Distichlis spicata,salt grass,native,40,20,ebb,80,20
Malibu Lagoon,3,2021-04-05T00:00:00Z,2,Mid marsh,within_elevation,3,Frankenia salina,alkali heath,native,10,10,ebb,80,20
Malibu Lagoon,3,2021-04-05T00:00:00Z,2,Mid marsh,within_elevation,3,Jaumea carnosa,fleshy jaumea,native,20,8,ebb,80,20
Malibu Lagoon,3,2021-04-05T00:00:00Z,2,Mid marsh,within_elevation,3,Salicornia pacifica,Pickleweed,native,2,10,ebb,80,20
Malibu Lagoon,3,2021-04-05T00:00:00Z,2,Mid marsh,within_elevation,4,Arthrocnemum subterminale,Parish's glasswort,native,2,5,ebb,100,0
Malibu Lagoon,3,2021-04-05T00:00:00Z,2,Mid marsh,within_elevation,4,Distichlis spicata,salt grass,native,5,35,ebb,100,0
Malibu Lagoon,3,2021-04-05T00:00:00Z,2,Mid marsh,within_elevation,4,Frankenia salina,alkali heath,native,2,10,ebb,100,0
Malibu Lagoon,3,2021-04-05T00:00:00Z,2,Mid marsh,within_elevation,4,Jaumea carnosa,fleshy jaumea,native,20,30,ebb,100,0
Malibu Lagoon,3,2021-04-05T00:00:00Z,2,Mid marsh,within_elevation,4,Salicornia pacifica,Pickleweed,native,10,10,ebb,100,0
Malibu Lagoon,3,2021-04-05T00:00:00Z,2,Mid marsh,within_elevation,5,Distichlis spicata,salt grass,native,75,30,ebb,90,10
Malibu Lagoon,3,2021-04-05T00:00:00Z,2,Mid marsh,within_elevation,5,Frankenia salina,alkali heath,native,15,15,ebb,90,10
Malibu Lagoon,3,2021-04-05T00:00:00Z,2,Mid marsh,within_elevation,5,Jaumea carnosa,fleshy jaumea,native,10,8,ebb,90,10
Malibu Lagoon,3,2021-04-05T00:00:00Z,2,Mid marsh,within_elevation,5,Salicornia pacifica,Pickleweed,native,15,25,ebb,90,10
Malibu Lagoon,3,2021-04-05T00:00:00Z,2,Mid marsh,within_elevation,5,Acmispon glaber,deerweed,native,5,65,ebb,90,10
Malibu Lagoon,3,2021-04-05T00:00:00Z,2,Mid marsh,within_elevation,5,Cuscuta salina,salt dodder,native,2,0,ebb,90,10
Malibu Lagoon,3,2021-04-05T00:00:00Z,2,Mid marsh,within_elevation,5,Isocoma menziesii,coastal goldenbush,native,15,40,ebb,90,10
Malibu Lagoon,2,2021-04-06T00:00:00Z,2,Mid marsh,within_elevation,1,Distichlis spicata,salt grass,native,40,28,ebb,95,5
Malibu Lagoon,2,2021-04-06T00:00:00Z,2,Mid marsh,within_elevation,1,Frankenia salina,alkali heath,native,5,22,ebb,95,5
Malibu Lagoon,2,2021-04-06T00:00:00Z,2,Mid marsh,within_elevation,1,Isocoma menziesii,coastal goldenbush,native,2,30,ebb,95,5
Malibu Lagoon,2,2021-04-06T00:00:00Z,2,Mid marsh,within_elevation,2,Frankenia salina,alkali heath,native,2,10,ebb,98,2
Malibu Lagoon,2,2021-04-06T00:00:00Z,2,Mid marsh,within_elevation,2,Distichlis spicata,salt grass,native,60,30,ebb,98,2
Malibu Lagoon,2,2021-04-06T00:00:00Z,2,Mid marsh,within_elevation,2,Frankenia salina,alkali heath,native,10,10,ebb,98,2
Malibu Lagoon,2,2021-04-06T00:00:00Z,2,Mid marsh,within_elevation,2,Jaumea carnosa,fleshy jaumea,native,10,10,ebb,98,2
Malibu Lagoon,2,2021-04-06T00:00:00Z,2,Mid marsh,within_elevation,2,Carex arenaria,sand sedge,native,2,10,ebb,98,2
Malibu Lagoon,2,2021-04-06T00:00:00Z,2,Mid marsh,within_elevation,2,Cuscuta salina,salt dodder,native,10,0,ebb,98,2
Malibu Lagoon,2,2021-04-06T00:00:00Z,2,Mid marsh,within_elevation,2,Salicornia pacifica,Pickleweed,native,25,45,ebb,98,2
Malibu Lagoon,2,2021-04-06T00:00:00Z,2,Mid marsh,within_elevation,3,Atriplex prostrata,fat hen,non-native,10,19,ebb,90,10
Malibu Lagoon,2,2021-04-06T00:00:00Z,2,Mid marsh,within_elevation,3,Distichlis spicata,salt grass,native,50,30,ebb,90,10
Malibu Lagoon,2,2021-04-06T00:00:00Z,2,Mid marsh,within_elevation,3,Frankenia salina,alkali heath,native,5,20,ebb,90,10
Malibu Lagoon,2,2021-04-06T00:00:00Z,2,Mid marsh,within_elevation,3,Isocoma menziesii,coastal goldenbush,native,2,12,ebb,90,10
Malibu Lagoon,2,2021-04-06T00:00:00Z,2,Mid marsh,within_elevation,3,Jaumea carnosa,fleshy jaumea,native,5,8,ebb,90,10
Malibu Lagoon,2,2021-04-06T00:00:00Z,2,Mid marsh,within_elevation,3,Salicornia pacifica,Pickleweed,native,20,49,ebb,90,10
Malibu Lagoon,2,2021-04-06T00:00:00Z,2,Mid marsh,within_elevation,4,Distichlis spicata,salt grass,native,30,15,ebb,85,15
Malibu Lagoon,2,2021-04-06T00:00:00Z,2,Mid marsh,within_elevation,4,Frankenia salina,alkali heath,native,10,17,ebb,85,15
Malibu Lagoon,2,2021-04-06T00:00:00Z,2,Mid marsh,within_elevation,4,Jaumea carnosa,fleshy jaumea,native,15,9,ebb,85,15
Malibu Lagoon,2,2021-04-06T00:00:00Z,2,Mid marsh,within_elevation,4,Salicornia pacifica,Pickleweed,native,20,55,ebb,85,15
Malibu Lagoon,2,2021-04-06T00:00:00Z,2,Mid marsh,within_elevation,4,Isocoma menziesii,coastal goldenbush,native,2,4,ebb,85,15
Malibu Lagoon,2,2021-04-06T00:00:00Z,2,Mid marsh,within_elevation,5,Distichlis spicata,salt grass,native,10,11,ebb,80,20
Malibu Lagoon,2,2021-04-06T00:00:00Z,2,Mid marsh,within_elevation,5,Frankenia salina,alkali heath,native,5,38,ebb,80,20
Malibu Lagoon,2,2021-04-06T00:00:00Z,2,Mid marsh,within_elevation,5,Salicornia pacifica,Pickleweed,native,75,78,ebb,80,20
Malibu Lagoon,1,2021-10-06T00:00:00Z,2,Mid marsh,within_elevation,1,Distichlis spicata,salt grass,native,25,40,closed,95,5
Malibu Lagoon,1,2021-10-06T00:00:00Z,2,Mid marsh,within_elevation,1,Salicornia pacifica,Pickleweed,native,20,60,closed,95,5
Malibu Lagoon,1,2021-10-06T00:00:00Z,2,Mid marsh,within_elevation,1,Distichlis spicata,salt grass,native,30,20,closed,95,5
Malibu Lagoon,1,2021-10-06T00:00:00Z,2,Mid marsh,within_elevation,1,Frankenia salina,alkali heath,native,5,10,closed,95,5
Malibu Lagoon,1,2021-10-06T00:00:00Z,2,Mid marsh,within_elevation,1,Jaumea carnosa,fleshy jaumea,native,30,10,closed,95,5
Malibu Lagoon,1,2021-10-06T00:00:00Z,2,Mid marsh,within_elevation,1,Salicornia pacifica,Pickleweed,native,40,50,closed,95,5
Malibu Lagoon,1,2021-10-06T00:00:00Z,2,Mid marsh,within_elevation,2,Limonium californicum,Western marsh-rosemary,native,10,50,closed,60,40
Malibu Lagoon,1,2021-10-06T00:00:00Z,2,Mid marsh,within_elevation,2,Frankenia salina,alkali heath,native,30,20,closed,60,40
Malibu Lagoon,1,2021-10-06T00:00:00Z,2,Mid marsh,within_elevation,2,Salicornia pacifica,Pickleweed,native,40,60,closed,60,40
Malibu Lagoon,1,2021-10-06T00:00:00Z,2,Mid marsh,within_elevation,3,Distichlis spicata,salt grass,native,10,50,closed,95,5
Malibu Lagoon,1,2021-10-06T00:00:00Z,2,Mid marsh,within_elevation,3,Distichlis littoralis,shore grass,native,10,30,closed,95,5
Malibu Lagoon,1,2021-10-06T00:00:00Z,2,Mid marsh,within_elevation,3,Distichlis spicata,salt grass,native,20,25,closed,95,5
Malibu Lagoon,1,2021-10-06T00:00:00Z,2,Mid marsh,within_elevation,3,Frankenia salina,alkali heath,native,40,25,closed,95,5
Malibu Lagoon,1,2021-10-06T00:00:00Z,2,Mid marsh,within_elevation,3,Jaumea carnosa,fleshy jaumea,native,30,10,closed,95,5
Malibu Lagoon,1,2021-10-06T00:00:00Z,2,Mid marsh,within_elevation,3,Salicornia pacifica,Pickleweed,native,40,65,closed,95,5
Malibu Lagoon,1,2021-10-06T00:00:00Z,2,Mid marsh,within_elevation,4,Arthrocnemum subterminale,Parish's glasswort,native,5,20,closed,60,40
Malibu Lagoon,1,2021-10-06T00:00:00Z,2,Mid marsh,within_elevation,4,Frankenia salina,alkali heath,native,40,10,closed,60,40
Malibu Lagoon,1,2021-10-06T00:00:00Z,2,Mid marsh,within_elevation,4,Salicornia pacifica,Pickleweed,native,30,40,closed,60,40
Malibu Lagoon,1,2021-10-06T00:00:00Z,2,Mid marsh,within_elevation,5,Salicornia pacifica,Pickleweed,native,15,40,closed,95,5
Malibu Lagoon,1,2021-10-06T00:00:00Z,2,Mid marsh,within_elevation,5,Distichlis spicata,salt grass,native,30,30,closed,95,5
Malibu Lagoon,1,2021-10-06T00:00:00Z,2,Mid marsh,within_elevation,5,Frankenia salina,alkali heath,native,5,15,closed,95,5
Malibu Lagoon,1,2021-10-06T00:00:00Z,2,Mid marsh,within_elevation,5,Jaumea carnosa,fleshy jaumea,native,40,10,closed,95,5
Malibu Lagoon,1,2021-10-06T00:00:00Z,2,Mid marsh,within_elevation,5,Salicornia pacifica,Pickleweed,native,30,40,closed,95,5
Malibu Lagoon,2,2021-10-06T00:00:00Z,2,Mid marsh,within_elevation,1,Distichlis spicata,salt grass,native,10,10,closed,90,10
Malibu Lagoon,2,2021-10-06T00:00:00Z,2,Mid marsh,within_elevation,1,Jaumea carnosa,fleshy jaumea,native,90,10,closed,90,10
Malibu Lagoon,2,2021-10-06T00:00:00Z,2,Mid marsh,within_elevation,1,Schoenoplectus californicus,southern bulrush,native,2,20,closed,90,10
Malibu Lagoon,2,2021-10-06T00:00:00Z,2,Mid marsh,within_elevation,2,Distichlis spicata,salt grass,native,60,20,closed,100,0
Malibu Lagoon,2,2021-10-06T00:00:00Z,2,Mid marsh,within_elevation,2,Jaumea carnosa,fleshy jaumea,native,75,25,closed,100,0
Malibu Lagoon,2,2021-10-06T00:00:00Z,2,Mid marsh,within_elevation,2,Salicornia pacifica,Pickleweed,native,25,50,closed,100,0
Malibu Lagoon,2,2021-10-06T00:00:00Z,2,Mid marsh,within_elevation,2,Cuscuta salina,salt dodder,native,5,0,closed,100,0
Malibu Lagoon,2,2021-10-06T00:00:00Z,2,Mid marsh,within_elevation,3,Cuscuta salina,salt dodder,native,5,0,closed,100,0
Malibu Lagoon,2,2021-10-06T00:00:00Z,2,Mid marsh,within_elevation,3,Distichlis spicata,salt grass,native,15,10,closed,100,0
Malibu Lagoon,2,2021-10-06T00:00:00Z,2,Mid marsh,within_elevation,3,Cuscuta salina,salt dodder,native,5,0,closed,100,0
Malibu Lagoon,2,2021-10-06T00:00:00Z,2,Mid marsh,within_elevation,3,Distichlis spicata,salt grass,native,80,25,closed,100,0
Malibu Lagoon,2,2021-10-06T00:00:00Z,2,Mid marsh,within_elevation,3,Jaumea carnosa,fleshy jaumea,native,60,20,closed,100,0
Malibu Lagoon,2,2021-10-06T00:00:00Z,2,Mid marsh,within_elevation,3,Salicornia pacifica,Pickleweed,native,15,40,closed,100,0
Malibu Lagoon,2,2021-10-06T00:00:00Z,2,Mid marsh,within_elevation,4,Distichlis spicata,salt grass,native,25,40,closed,85,15
Malibu Lagoon,2,2021-10-06T00:00:00Z,2,Mid marsh,within_elevation,4,Jaumea carnosa,fleshy jaumea,native,40,10,closed,85,15
Malibu Lagoon,2,2021-10-06T00:00:00Z,2,Mid marsh,within_elevation,4,Salicornia pacifica,Pickleweed,native,5,30,closed,85,15
Malibu Lagoon,3,2021-10-06T00:00:00Z,2,Mid marsh,within_elevation,1,Distichlis spicata,salt grass,native,30,20,closed,95,5
Malibu Lagoon,3,2021-10-06T00:00:00Z,2,Mid marsh,within_elevation,1,Distichlis spicata,salt grass,native,20,25,closed,95,5
Malibu Lagoon,3,2021-10-06T00:00:00Z,2,Mid marsh,within_elevation,1,Frankenia salina,alkali heath,native,5,8,closed,95,5
Malibu Lagoon,3,2021-10-06T00:00:00Z,2,Mid marsh,within_elevation,1,Isocoma menziesii,coastal goldenbush,native,30,50,closed,95,5
Malibu Lagoon,3,2021-10-06T00:00:00Z,2,Mid marsh,within_elevation,1,Jaumea carnosa,fleshy jaumea,native,30,130,closed,95,5
Malibu Lagoon,3,2021-10-06T00:00:00Z,2,Mid marsh,within_elevation,1,Salicornia pacifica,Pickleweed,native,20,40,closed,95,5
Malibu Lagoon,3,2021-10-06T00:00:00Z,2,Mid marsh,within_elevation,2,Cuscuta salina,salt dodder,native,10,0,closed,90,10
Malibu Lagoon,3,2021-10-06T00:00:00Z,2,Mid marsh,within_elevation,2,Distichlis spicata,salt grass,native,20,60,closed,90,10
Malibu Lagoon,3,2021-10-06T00:00:00Z,2,Mid marsh,within_elevation,2,Frankenia salina,alkali heath,native,20,10,closed,90,10
Malibu Lagoon,3,2021-10-06T00:00:00Z,2,Mid marsh,within_elevation,2,Jaumea carnosa,fleshy jaumea,native,20,40,closed,90,10
Malibu Lagoon,3,2021-10-06T00:00:00Z,2,Mid marsh,within_elevation,2,Salicornia pacifica,Pickleweed,native,25,60,closed,90,10
Malibu Lagoon,3,2021-10-06T00:00:00Z,2,Mid marsh,within_elevation,3,Cuscuta salina,salt dodder,native,5,0,closed,90,10
Malibu Lagoon,3,2021-10-06T00:00:00Z,2,Mid marsh,within_elevation,3,Distichlis spicata,salt grass,native,20,15,closed,90,10
Malibu Lagoon,3,2021-10-06T00:00:00Z,2,Mid marsh,within_elevation,3,Cuscuta salina,salt dodder,native,5,0,closed,90,10
Malibu Lagoon,3,2021-10-06T00:00:00Z,2,Mid marsh,within_elevation,3,Distichlis spicata,salt grass,native,60,30,closed,90,10
Malibu Lagoon,3,2021-10-06T00:00:00Z,2,Mid marsh,within_elevation,3,Frankenia salina,alkali heath,native,5,10,closed,90,10
Malibu Lagoon,3,2021-10-06T00:00:00Z,2,Mid marsh,within_elevation,3,Isocoma menziesii,coastal goldenbush,native,10,30,closed,90,10
Malibu Lagoon,3,2021-10-06T00:00:00Z,2,Mid marsh,within_elevation,3,Jaumea carnosa,fleshy jaumea,native,2,15,closed,90,10
Malibu Lagoon,3,2021-10-06T00:00:00Z,2,Mid marsh,within_elevation,3,Salicornia pacifica,Pickleweed,native,25,35,closed,90,10
Malibu Lagoon,3,2021-10-06T00:00:00Z,2,Mid marsh,within_elevation,4,Distichlis spicata,salt grass,native,25,15,closed,100,0
Malibu Lagoon,3,2021-10-06T00:00:00Z,2,Mid marsh,within_elevation,4,Cuscuta salina,salt dodder,native,10,0,closed,100,0
Malibu Lagoon,3,2021-10-06T00:00:00Z,2,Mid marsh,within_elevation,4,Distichlis littoralis,shore grass,native,10,15,closed,100,0
Malibu Lagoon,3,2021-10-06T00:00:00Z,2,Mid marsh,within_elevation,4,Distichlis spicata,salt grass,native,80,20,closed,100,0
Malibu Lagoon,3,2021-10-06T00:00:00Z,2,Mid marsh,within_elevation,4,Frankenia salina,alkali heath,native,5,10,closed,100,0
Malibu Lagoon,3,2021-10-06T00:00:00Z,2,Mid marsh,within_elevation,4,Jaumea carnosa,fleshy jaumea,native,20,15,closed,100,0
Malibu Lagoon,3,2021-10-06T00:00:00Z,2,Mid marsh,within_elevation,4,Salicornia pacifica,Pickleweed,native,30,60,closed,100,0
Malibu Lagoon,3,2021-10-06T00:00:00Z,2,Mid marsh,within_elevation,5,Distichlis spicata,salt grass,native,20,25,closed,80,20
Malibu Lagoon,3,2021-10-06T00:00:00Z,2,Mid marsh,within_elevation,5,Frankenia salina,alkali heath,native,5,5,closed,80,20
Malibu Lagoon,3,2021-10-06T00:00:00Z,2,Mid marsh,within_elevation,5,Arthrocnemum subterminale,Parish's glasswort,native,2,10,closed,80,20
Malibu Lagoon,3,2021-10-06T00:00:00Z,2,Mid marsh,within_elevation,5,Distichlis littoralis,shore grass,native,5,10,closed,80,20
Malibu Lagoon,3,2021-10-06T00:00:00Z,2,Mid marsh,within_elevation,5,Distichlis spicata,salt grass,native,40,25,closed,80,20
Malibu Lagoon,3,2021-10-06T00:00:00Z,2,Mid marsh,within_elevation,5,Frankenia salina,alkali heath,native,5,15,closed,80,20
Malibu Lagoon,3,2021-10-06T00:00:00Z,2,Mid marsh,within_elevation,5,Isocoma menziesii,coastal goldenbush,native,50,20,closed,80,20
Malibu Lagoon,3,2021-10-06T00:00:00Z,2,Mid marsh,within_elevation,5,Limonium californicum,Western marsh-rosemary,native,10,45,closed,80,20
Newport Bay,1,2021-03-18T00:00:00Z,2,Mid marsh,within_elevation,1,Batis maritima,saltwort,native,25,8,ebb,80,20
Newport Bay,1,2021-03-18T00:00:00Z,2,Mid marsh,within_elevation,1,Salicornia bigelovii,dwarf glasswort,native,25,5,ebb,80,20
Newport Bay,1,2021-03-18T00:00:00Z,2,Mid marsh,within_elevation,1,Salicornia pacifica,Pickleweed,native,75,25,ebb,80,20
Newport Bay,1,2021-03-18T00:00:00Z,2,Mid marsh,within_elevation,2,Salicornia bigelovii,dwarf glasswort,native,10,10,ebb,75,25
Newport Bay,1,2021-03-18T00:00:00Z,2,Mid marsh,within_elevation,2,Salicornia pacifica,Pickleweed,native,5,20,ebb,75,25
Newport Bay,1,2021-03-18T00:00:00Z,2,Mid marsh,within_elevation,2,Batis maritima,saltwort,native,40,5,ebb,75,25
Newport Bay,1,2021-03-18T00:00:00Z,2,Mid marsh,within_elevation,2,Frankenia salina,alkali heath,native,20,9,ebb,75,25
Newport Bay,1,2021-03-18T00:00:00Z,2,Mid marsh,within_elevation,2,Jaumea carnosa,fleshy jaumea,native,10,7,ebb,75,25
Newport Bay,1,2021-03-18T00:00:00Z,2,Mid marsh,within_elevation,2,Salicornia bigelovii,dwarf glasswort,native,10,20,ebb,75,25
Newport Bay,1,2021-03-18T00:00:00Z,2,Mid marsh,within_elevation,2,Salicornia pacifica,Pickleweed,native,5,10,ebb,75,25
Newport Bay,1,2021-03-18T00:00:00Z,2,Mid marsh,within_elevation,3,Salicornia bigelovii,dwarf glasswort,native,10,20,ebb,80,20
Newport Bay,1,2021-03-18T00:00:00Z,2,Mid marsh,within_elevation,3,Batis maritima,saltwort,native,20,6,ebb,80,20
Newport Bay,1,2021-03-18T00:00:00Z,2,Mid marsh,within_elevation,3,Frankenia salina,alkali heath,native,40,15,ebb,80,20
Newport Bay,1,2021-03-18T00:00:00Z,2,Mid marsh,within_elevation,3,Jaumea carnosa,fleshy jaumea,native,25,5,ebb,80,20
Newport Bay,1,2021-03-18T00:00:00Z,2,Mid marsh,within_elevation,3,Limonium californicum,Western marsh-rosemary,native,10,20,ebb,80,20
Newport Bay,1,2021-03-18T00:00:00Z,2,Mid marsh,within_elevation,3,Salicornia bigelovii,dwarf glasswort,native,10,5,ebb,80,20
Newport Bay,1,2021-03-18T00:00:00Z,2,Mid marsh,within_elevation,3,Salicornia pacifica,Pickleweed,native,15,20,ebb,80,20
Newport Bay,1,2021-03-18T00:00:00Z,2,Mid marsh,within_elevation,4,Salicornia bigelovii,dwarf glasswort,native,10,10,ebb,60,40
Newport Bay,1,2021-03-18T00:00:00Z,2,Mid marsh,within_elevation,4,Batis maritima,saltwort,native,5,5,ebb,60,40
Newport Bay,1,2021-03-18T00:00:00Z,2,Mid marsh,within_elevation,4,Frankenia salina,alkali heath,native,25,10,ebb,60,40
Newport Bay,1,2021-03-18T00:00:00Z,2,Mid marsh,within_elevation,4,Jaumea carnosa,fleshy jaumea,native,15,20,ebb,60,40
Newport Bay,1,2021-03-18T00:00:00Z,2,Mid marsh,within_elevation,4,Limonium californicum,Western marsh-rosemary,native,25,20,ebb,60,40
Newport Bay,1,2021-03-18T00:00:00Z,2,Mid marsh,within_elevation,4,Salicornia bigelovii,dwarf glasswort,native,5,5,ebb,60,40
Newport Bay,1,2021-03-18T00:00:00Z,2,Mid marsh,within_elevation,4,Salicornia pacifica,Pickleweed,native,40,45,ebb,60,40
Newport Bay,1,2021-03-18T00:00:00Z,2,Mid marsh,within_elevation,5,Salicornia bigelovii,dwarf glasswort,native,15,10,ebb,50,50
Newport Bay,1,2021-03-18T00:00:00Z,2,Mid marsh,within_elevation,5,Batis maritima,saltwort,native,15,5,ebb,50,50
Newport Bay,1,2021-03-18T00:00:00Z,2,Mid marsh,within_elevation,5,Distichlis littoralis,shore grass,native,10,10,ebb,50,50
Newport Bay,1,2021-03-18T00:00:00Z,2,Mid marsh,within_elevation,5,Frankenia salina,alkali heath,native,25,15,ebb,50,50
Newport Bay,1,2021-03-18T00:00:00Z,2,Mid marsh,within_elevation,5,Limonium californicum,Western marsh-rosemary,native,50,20,ebb,50,50
Newport Bay,1,2021-03-18T00:00:00Z,2,Mid marsh,within_elevation,5,Salicornia bigelovii,dwarf glasswort,native,10,10,ebb,50,50
Newport Bay,1,2021-03-18T00:00:00Z,2,Mid marsh,within_elevation,5,Salicornia pacifica,Pickleweed,native,20,15,ebb,50,50
Newport Bay,3,2021-03-18T00:00:00Z,2,Mid marsh,within_elevation,1,Spartina foliosa,California cordgrass,native,25,55,ebb,100,0
Newport Bay,3,2021-03-18T00:00:00Z,2,Mid marsh,within_elevation,1,Distichlis spicata,salt grass,native,20,15,ebb,100,0
Newport Bay,3,2021-03-18T00:00:00Z,2,Mid marsh,within_elevation,1,Jaumea carnosa,fleshy jaumea,native,100,20,ebb,100,0
Newport Bay,3,2021-03-18T00:00:00Z,2,Mid marsh,within_elevation,1,Salicornia pacifica,Pickleweed,native,15,40,ebb,100,0
Newport Bay,3,2021-03-18T00:00:00Z,2,Mid marsh,within_elevation,1,Spartina foliosa,California cordgrass,native,5,40,ebb,100,0
Newport Bay,3,2021-03-18T00:00:00Z,2,Mid marsh,within_elevation,2,Spartina foliosa,California cordgrass,native,10,50,ebb,75,25
Newport Bay,3,2021-03-18T00:00:00Z,2,Mid marsh,within_elevation,2,Batis maritima,saltwort,native,10,10,ebb,75,25
Newport Bay,3,2021-03-18T00:00:00Z,2,Mid marsh,within_elevation,2,Distichlis spicata,salt grass,native,40,20,ebb,75,25
Newport Bay,3,2021-03-18T00:00:00Z,2,Mid marsh,within_elevation,2,Jaumea carnosa,fleshy jaumea,native,75,15,ebb,75,25
Newport Bay,3,2021-03-18T00:00:00Z,2,Mid marsh,within_elevation,2,Limonium californicum,Western marsh-rosemary,native,15,15,ebb,75,25
Newport Bay,3,2021-03-18T00:00:00Z,2,Mid marsh,within_elevation,2,Salicornia bigelovii,dwarf glasswort,native,10,10,ebb,75,25
Newport Bay,3,2021-03-18T00:00:00Z,2,Mid marsh,within_elevation,2,Salicornia pacifica,Pickleweed,native,25,40,ebb,75,25
Newport Bay,3,2021-03-18T00:00:00Z,2,Mid marsh,within_elevation,2,Spartina foliosa,California cordgrass,native,10,25,ebb,75,25
Newport Bay,3,2021-03-18T00:00:00Z,2,Mid marsh,within_elevation,2,Triglochin concinna,arrow grass,native,25,20,ebb,75,25
Newport Bay,3,2021-03-18T00:00:00Z,2,Mid marsh,within_elevation,3,Spartina foliosa,California cordgrass,native,40,50,ebb,80,20
Newport Bay,3,2021-03-18T00:00:00Z,2,Mid marsh,within_elevation,3,Batis maritima,saltwort,native,20,10,ebb,80,20
Newport Bay,3,2021-03-18T00:00:00Z,2,Mid marsh,within_elevation,3,Distichlis spicata,salt grass,native,30,25,ebb,80,20
Newport Bay,3,2021-03-18T00:00:00Z,2,Mid marsh,within_elevation,3,Jaumea carnosa,fleshy jaumea,native,60,10,ebb,80,20
Newport Bay,3,2021-03-18T00:00:00Z,2,Mid marsh,within_elevation,3,Limonium californicum,Western marsh-rosemary,native,10,10,ebb,80,20
Newport Bay,3,2021-03-18T00:00:00Z,2,Mid marsh,within_elevation,3,Spartina foliosa,California cordgrass,native,15,25,ebb,80,20
Newport Bay,3,2021-03-18T00:00:00Z,2,Mid marsh,within_elevation,3,Triglochin concinna,arrow grass,native,5,15,ebb,80,20
Newport Bay,3,2021-03-18T00:00:00Z,2,Mid marsh,within_elevation,4,Salicornia bigelovii,dwarf glasswort,native,10,30,ebb,95,5
Newport Bay,3,2021-03-18T00:00:00Z,2,Mid marsh,within_elevation,4,Spartina foliosa,California cordgrass,native,20,55,ebb,95,5
Newport Bay,3,2021-03-18T00:00:00Z,2,Mid marsh,within_elevation,4,Batis maritima,saltwort,native,20,15,ebb,95,5
Newport Bay,3,2021-03-18T00:00:00Z,2,Mid marsh,within_elevation,4,Distichlis spicata,salt grass,native,25,15,ebb,95,5
Newport Bay,3,2021-03-18T00:00:00Z,2,Mid marsh,within_elevation,4,Frankenia salina,alkali heath,native,40,20,ebb,95,5
Newport Bay,3,2021-03-18T00:00:00Z,2,Mid marsh,within_elevation,4,Jaumea carnosa,fleshy jaumea,native,70,10,ebb,95,5
Newport Bay,3,2021-03-18T00:00:00Z,2,Mid marsh,within_elevation,4,Limonium californicum,Western marsh-rosemary,native,20,15,ebb,95,5
Newport Bay,3,2021-03-18T00:00:00Z,2,Mid marsh,within_elevation,4,Salicornia bigelovii,dwarf glasswort,native,35,10,ebb,95,5
Newport Bay,3,2021-03-18T00:00:00Z,2,Mid marsh,within_elevation,4,Salicornia pacifica,Pickleweed,native,20,30,ebb,95,5
Newport Bay,3,2021-03-18T00:00:00Z,2,Mid marsh,within_elevation,4,Spartina foliosa,California cordgrass,native,15,30,ebb,95,5
Newport Bay,3,2021-03-18T00:00:00Z,2,Mid marsh,within_elevation,4,Triglochin concinna,arrow grass,native,30,20,ebb,95,5
Newport Bay,3,2021-03-18T00:00:00Z,2,Mid marsh,within_elevation,5,Salicornia bigelovii,dwarf glasswort,native,20,25,ebb,100,0
Newport Bay,3,2021-03-18T00:00:00Z,2,Mid marsh,within_elevation,5,Spartina foliosa,California cordgrass,native,10,40,ebb,100,0
Newport Bay,3,2021-03-18T00:00:00Z,2,Mid marsh,within_elevation,5,Batis maritima,saltwort,native,10,20,ebb,100,0
Newport Bay,3,2021-03-18T00:00:00Z,2,Mid marsh,within_elevation,5,Distichlis spicata,salt grass,native,10,20,ebb,100,0
Newport Bay,3,2021-03-18T00:00:00Z,2,Mid marsh,within_elevation,5,Jaumea carnosa,fleshy jaumea,native,90,15,ebb,100,0
Newport Bay,3,2021-03-18T00:00:00Z,2,Mid marsh,within_elevation,5,Limonium californicum,Western marsh-rosemary,native,5,20,ebb,100,0
